paper_id	title	reference_title	authors	preprint_year	publication_year	venue	arxiv_id	publication_doi	canonical_url	reference_url	metadata_source_url	publication_metadata_url	identity_status	acquisition_status	read_depth	fulltext_local_available	priority_reading
P0051	Outage Prediction and Diagnosis for Cloud Service Systems	Outage Prediction and Diagnosis for Cloud Service Systems	Yujun Chen; Xian Yang; Qingwei Lin; Hongyu Zhang; Feng Gao; Zhangwei Xu; Yingnong Dang; Dongmei Zhang; Hang Dong; Yong Xu; Hao Li; Yu Kang		2019	The World Wide Web Conference		10.1145/3308558.3313501	https://doi.org/10.1145/3308558.3313501	https://doi.org/10.1145/3308558.3313501	https://api.crossref.org/works/10.1145%2F3308558.3313501		matched	200	metadata_only	False	False
P0052	A Survey of AIOps for Failure Management in the Era of Large Language Models	A Survey of AIOps for Failure Management in the Era of Large Language Models	Zhang, Lingzhe; Jia, Tong; Jia, Mengxi; Wu, Yifan; Liu, Aiwei; Yang, Yong; Wu, Zhonghai; Hu, Xuming; Yu, Philip S.; Li, Ying	2024			2406.11213		https://arxiv.org/abs/2406.11213	https://arxiv.org/abs/2406.11213	https://api.datacite.org/dois/10.48550/arxiv.2406.11213		matched	ok	fulltext_selected_sections	True	True
P0053	AI Assistants for Incident Lifecycle in a Microservice Environment: A Systematic Literature Review	AI Assistants for Incident Lifecycle in a Microservice Environment: A Systematic Literature Review	Zhou, Dahlia Ziqi; Fokaefs, Marios	2024			2410.04334		https://arxiv.org/abs/2410.04334	https://arxiv.org/abs/2410.04334	https://api.datacite.org/dois/10.48550/arxiv.2410.04334		matched	ok	abstract_available_not_read	False	False
P0054	AIOpsLab: A Holistic Framework to Evaluate AI Agents for Enabling Autonomous Clouds	AIOpsLab: A Holistic Framework to Evaluate AI Agents for Enabling Autonomous Clouds	Chen, Yinfang; Shetty, Manish; Somashekar, Gagan; Ma, Minghua; Simmhan, Yogesh; Mace, Jonathan; Bansal, Chetan; Wang, Rujia; Rajmohan, Saravan	2025			2501.06706		https://arxiv.org/abs/2501.06706	https://arxiv.org/abs/2501.06706	https://api.datacite.org/dois/10.48550/arxiv.2501.06706		matched	ok	fulltext_selected_sections	True	True
P0055	ITBench: Evaluating AI Agents across Diverse Real-World IT Automation Tasks	ITBench: Evaluating AI Agents across Diverse Real-World IT Automation Tasks	Jha, Saurabh; Arora, Rohan; Watanabe, Yuji; Yanagawa, Takumi; Chen, Yinfang; Clark, Jackson; Bhavya, Bhavya; Verma, Mudit; Kumar, Harshit; Kitahara, Hirokuni; Zheutlin, Noah; Takano, Saki; Pathak, Divya; George, Felix; Wu, Xinbo; Turkkan, Bekir O.; Vanloo, Gerard; Nidd, Michael; Dai, Ting; Chatterjee, Oishik; Gupta, Pranjal; Samanta, Suranjana; Aggarwal, Pooja; Lee, Rong; Murali, Pavankumar; Ahn, Jae-wook; Kar, Debanjana; Rahane, Ameet; Fonseca, Carlos; Paradkar, Amit; Deng, Yu; Moogi, Pratibha; Mohapatra, Prateeti; Abe, Naoki; Narayanaswami, Chandrasekhar; Xu, Tianyin; Varshney, Lav R.; Mahindru, Ruchi; Sailer, Anca; Shwartz, Laura; Sow, Daby; Fuller, Nicholas C. M.; Puri, Ruchir	2025			2502.05352		https://arxiv.org/abs/2502.05352	https://arxiv.org/abs/2502.05352	https://api.datacite.org/dois/10.48550/arxiv.2502.05352		matched	ok	fulltext_selected_sections	True	True
P0056	An Empirical Study of Production Incidents in Generative AI Cloud Services	An Empirical Study of Production Incidents in Generative AI Cloud Services	Haoran Yan; Yinfang Chen; Minghua Ma; Ming Wen; Shan Lu; Shenglin Zhang; Tianyin Xu; Rujia Wang; Chetan Bansal; Saravan Rajmohan; Qingwei Lin; Chaoyun Zhang; Dongmei Zhang		2025	2025 IEEE 36th International Symposium on Software Reliability Engineering (ISSRE)		10.1109/issre66568.2025.00044	https://yinfangchen.github.io/assets/pdf/empirical_study.pdf	https://doi.org/10.1109/issre66568.2025.00044	https://api.crossref.org/works/10.1109%2Fissre66568.2025.00044		matched	rescued_primary_metadata	metadata_only	False	False
P0057	A Holistic View of AI-driven Network Incident Management	A Holistic View of AI-driven Network Incident Management	Pouya Hamadanian; Behnaz Arzani; Sadjad Fouladi; Siva Kesava Reddy Kakarla; Rodrigo Fonseca; Denizcan Billor; Ahmad Cheema; Edet Nkposong; Ranveer Chandra		2023	Proceedings of the 22nd ACM Workshop on Hot Topics in Networks		10.1145/3626111.3628176	https://www.microsoft.com/en-us/research/uploads/prod/2023/09/LLM4IcMs___HotNets__23-6.pdf	https://doi.org/10.1145/3626111.3628176	https://api.crossref.org/works/10.1145%2F3626111.3628176		matched	rescued_primary_metadata	metadata_only	False	False
P0058	Building AI Agents for Autonomous Clouds: Challenges and Design Principles	Building AI Agents for Autonomous Clouds: Challenges and Design Principles	Shetty, Manish; Chen, Yinfang; Somashekar, Gagan; Ma, Minghua; Simmhan, Yogesh; Zhang, Xuchao; Mace, Jonathan; Vandevoorde, Dax; Las-Casas, Pedro; Gupta, Shachee Mishra; Nath, Suman; Bansal, Chetan; Rajmohan, Saravan	2024			2407.12165		https://arxiv.org/abs/2407.12165	https://arxiv.org/abs/2407.12165	https://api.datacite.org/dois/10.48550/arxiv.2407.12165		matched	ok	abstract_available_not_read	False	False
P0059	D-Bot: Database Diagnosis System using Large Language Models	D-Bot: Database Diagnosis System using Large Language Models	Zhou, Xuanhe; Li, Guoliang; Sun, Zhaoyan; Liu, Zhiyuan; Chen, Weize; Wu, Jianming; Liu, Jiesi; Feng, Ruohang; Zeng, Guoyang	2023			2312.01454		https://arxiv.org/abs/2312.01454	https://arxiv.org/abs/2312.01454	https://api.datacite.org/dois/10.48550/arxiv.2312.01454		matched	ok	abstract_available_not_read	False	False
P0060	NetAssistant: Dialogue Based Network Diagnosis in Data Center Networks	{NetAssistant}: Dialogue Based Network Diagnosis in Data Center Networks	Haopei Wang; Anubhavnidhi Abhashkumar; Changyu Lin; Tianrong Zhang; Xiaoming Gu; Ning Ma; Chang Wu; Songlin Liu; Wei Zhou; Yongbin Dong; Weirong Jiang; Yi Wang		2024	21st USENIX Symposium on Networked Systems Design and Implementation (NSDI 24)			https://www.usenix.org/system/files/nsdi24-wang-haopei.pdf	https://www.usenix.org/system/files/nsdi24-wang-haopei.pdf	https://www.usenix.org/conference/nsdi24/presentation/wang-haopei		matched	rescued_primary_metadata	metadata_only	False	False
P0061	FLASH: A Workflow Automation Agent for Diagnosing Recurring Incidents	FLASH: A Workflow Automation Agent for Diagnosing Recurring Incidents	Xuchao Zhang; Tanish Mittal; Chetan Bansal; Rujia Wang; Minghua Ma; Zhixin Ren; Hao Huang; Saravan Rajmohan		2024				https://www.microsoft.com/en-us/research/uploads/prod/2024/10/FLASH_Paper.pdf	https://www.microsoft.com/en-us/research/uploads/prod/2024/10/FLASH_Paper.pdf	https://www.microsoft.com/en-us/research/publication/flash-a-workflow-automation-agent-for-diagnosing-recurring-incidents/		matched	rescued_primary_metadata	metadata_only	False	False
P0062	Incident Response Planning Using a Lightweight Large Language Model with Reduced Hallucination	Incident Response Planning Using a Lightweight Large Language Model with Reduced Hallucination	Kim Hammar; Tansu Alpcan; Emil Lupu; Kim Hammar		2026	Proceedings 2026 Network and Distributed System Security Symposium		10.14722/ndss.2026.240358	https://www.ndss-symposium.org/ndss-paper/incident-response-planning-using-a-lightweight-large-language-model-with-reduced-hallucination/	https://doi.org/10.14722/ndss.2026.240358	https://api.crossref.org/works/10.14722%2Fndss.2026.240358		matched	rescued_primary_metadata	metadata_only	False	False
P0063	Knowledge-aware Alert Aggregation in Large-scale Cloud Systems: a Hybrid Approach	Knowledge-aware Alert Aggregation in Large-scale Cloud Systems: a Hybrid Approach	Kuang, Jinxi; Liu, Jinyang; Huang, Junjie; Zhong, Renyi; Gu, Jiazhen; Yu, Lan; Tan, Rui; Yang, Zengyin; Lyu, Michael R.	2024			2403.06485		https://arxiv.org/abs/2403.06485	https://arxiv.org/abs/2403.06485	https://api.datacite.org/dois/10.48550/arxiv.2403.06485		matched	ok	abstract_available_not_read	False	False
P0064	Large Language Models Can Provide Accurate and Interpretable Incident Triage	Large Language Models Can Provide Accurate and Interpretable Incident Triage	Zexin Wang; Jianhui Li; Minghua Ma; Ze Li; Yu Kang; Chaoyun Zhang; Chetan Bansal; Murali Chintalapati; Saravan Rajmohan; Qingwei Lin; Dongmei Zhang; Changhua Pei; Gaogang Xie		2024	2024 IEEE 35th International Symposium on Software Reliability Engineering (ISSRE)		10.1109/issre62328.2024.00056	https://www.microsoft.com/en-us/research/uploads/prod/2024/08/ISSRE24_LLM4triage.pdf	https://doi.org/10.1109/issre62328.2024.00056	https://api.crossref.org/works/10.1109%2Fissre62328.2024.00056		matched	rescued_primary_metadata	metadata_only	False	False
P0065	MonitorAssistant: Simplifying Cloud Service Monitoring via Large Language Models	MonitorAssistant: Simplifying Cloud Service Monitoring via Large Language Models	Zhaoyang Yu; Minghua Ma; Chaoyun Zhang; Si Qin; Yu Kang; Chetan Bansal; Saravan Rajmohan; Yingnong Dang; Changhua Pei; Dan Pei; Qingwei Lin; Dongmei Zhang		2024	Companion Proceedings of the 32nd ACM International Conference on the Foundations of Software Engineering		10.1145/3663529.3663826	https://netman.aiops.org/wp-content/uploads/2024/07/MonitorAssistant_CameraReady-v1.5_submitted.pdf	https://doi.org/10.1145/3663529.3663826	https://api.crossref.org/works/10.1145%2F3663529.3663826		matched	rescued_primary_metadata	metadata_only	False	False
P0066	Large Language Models can Deliver Accurate and Interpretable Time Series Anomaly Detection	Large Language Models can Deliver Accurate and Interpretable Time Series Anomaly Detection	Liu, Jun; Zhang, Chaoyun; Qian, Jiaxu; Ma, Minghua; Qin, Si; Bansal, Chetan; Lin, Qingwei; Rajmohan, Saravan; Zhang, Dongmei	2024			2405.15370		https://arxiv.org/abs/2405.15370	https://arxiv.org/abs/2405.15370	https://api.datacite.org/dois/10.48550/arxiv.2405.15370		matched	ok	abstract_available_not_read	False	False
P0067	Argos: Agentic Time-Series Anomaly Detection with Autonomous Rule Generation via Large Language Models	Argos: Agentic Time-Series Anomaly Detection with Autonomous Rule Generation via Large Language Models	Gu, Yile; Xiong, Yifan; Mace, Jonathan; Jiang, Yuting; Hu, Yigong; Kasikci, Baris; Cheng, Peng	2025			2501.14170		https://arxiv.org/abs/2501.14170	https://arxiv.org/abs/2501.14170	https://api.datacite.org/dois/10.48550/arxiv.2501.14170		matched	ok	abstract_available_not_read	False	False
P0068	The Potential of One-Shot Failure Root Cause Analysis: Collaboration of the Large Language Model and Small Classifier	The Potential of One-Shot Failure Root Cause Analysis: Collaboration of the Large Language Model and Small Classifier	Yongqi Han; Qingfeng Du; Ying Huang; Jiaqi Wu; Fulong Tian; Cheng He		2024	Proceedings of the 39th IEEE/ACM International Conference on Automated Software Engineering		10.1145/3691620.3695475	https://doi.org/10.1145/3691620.3695475	https://doi.org/10.1145/3691620.3695475	https://api.crossref.org/works/10.1145%2F3691620.3695475		matched	200	metadata_only	False	False
P0069	PACE-LM: Prompting and Augmentation for Calibrated Confidence Estimation with GPT-4 in Cloud Incident Root Cause Analysis	LM-PACE: Confidence Estimation by Large Language Models for Effective Root Causing of Cloud Incidents	Dylan Zhang; Xuchao Zhang; Chetan Bansal; Pedro Las-Casas; Rodrigo Fonseca; Saravan Rajmohan	2023	2024	Companion Proceedings of the 32nd ACM International Conference on the Foundations of Software Engineering	2309.05833	10.1145/3663529.3663858	https://arxiv.org/abs/2309.05833	https://doi.org/10.1145/3663529.3663858	https://api.datacite.org/dois/10.48550/arxiv.2309.05833	https://api.crossref.org/works/10.1145%2F3663529.3663858	matched	ok	fulltext_selected_sections	True	True
P0070	X-lifecycle Learning for Cloud Incident Management using LLMs	X-lifecycle Learning for Cloud Incident Management using LLMs	Goel, Drishti; Husain, Fiza; Singh, Aditya; Ghosh, Supriyo; Parayil, Anjaly; Bansal, Chetan; Zhang, Xuchao; Rajmohan, Saravan	2024			2404.03662		https://arxiv.org/abs/2404.03662	https://arxiv.org/abs/2404.03662	https://api.datacite.org/dois/10.48550/arxiv.2404.03662		matched	ok	abstract_available_not_read	False	False
P0071	RCAgent: Cloud Root Cause Analysis by Autonomous Agents with Tool-Augmented Large Language Models	RCAgent: Cloud Root Cause Analysis by Autonomous Agents with Tool-Augmented Large Language Models	Zefan Wang; Zichuan Liu; Yingying Zhang; Aoxiao Zhong; Jihong Wang; Fengbin Yin; Lunting Fan; Lingfei Wu; Qingsong Wen	2023	2024	Proceedings of the 33rd ACM International Conference on Information and Knowledge Management	2310.16340	10.1145/3627673.3680016	https://arxiv.org/abs/2310.16340	https://doi.org/10.1145/3627673.3680016	https://api.datacite.org/dois/10.48550/arxiv.2310.16340	https://api.crossref.org/works/10.1145%2F3627673.3680016	matched	ok	fulltext_selected_sections	True	True
P0072	mABC: multi-Agent Blockchain-Inspired Collaboration for root cause analysis in micro-services architecture	mABC: multi-Agent Blockchain-Inspired Collaboration for root cause analysis in micro-services architecture	Zhang, Wei; Guo, Hongcheng; Yang, Jian; Tian, Zhoujin; Zhang, Yi; Yan, Chaoran; Li, Zhoujun; Li, Tongliang; Shi, Xu; Zheng, Liangfan; Zhang, Bo	2024			2404.12135		https://arxiv.org/abs/2404.12135	https://arxiv.org/abs/2404.12135	https://api.datacite.org/dois/10.48550/arxiv.2404.12135		matched	ok	abstract_available_not_read	False	False
P0073	Cloud Atlas: Efficient Fault Localization for Cloud Systems using Language Models and Causal Insight	Cloud Atlas: Efficient Fault Localization for Cloud Systems using Language Models and Causal Insight	Xie, Zhiqiang; Zheng, Yujia; Ottens, Lizi; Zhang, Kun; Kozyrakis, Christos; Mace, Jonathan	2024			2407.08694		https://arxiv.org/abs/2407.08694	https://arxiv.org/abs/2407.08694	https://api.datacite.org/dois/10.48550/arxiv.2407.08694		matched	ok	abstract_available_not_read	False	False
P0074	Flow-of-Action: SOP Enhanced LLM-Based Multi-Agent System for Root Cause Analysis	Flow-of-Action: SOP Enhanced LLM-Based Multi-Agent System for Root Cause Analysis	Pei, Changhua; Wang, Zexin; Liu, Fengrui; Li, Zeyan; Liu, Yang; He, Xiao; Kang, Rong; Zhang, Tieying; Chen, Jianjun; Li, Jianhui; Xie, Gaogang; Pei, Dan	2025			2502.08224		https://arxiv.org/abs/2502.08224	https://arxiv.org/abs/2502.08224	https://api.datacite.org/dois/10.48550/arxiv.2502.08224		matched	ok	abstract_available_not_read	False	False
P0075	OpenRCA: Can Large Language Models Locate the Root Cause of Software Failures?	OpenRCA: Can Large Language Models Locate the Root Cause of Software Failures?	Junjielong Xu; Qinan Zhang; Zhiqing Zhong; Shilin He; Chaoyun Zhang; Qingwei Lin; Dan Pei; Pinjia He; Dongmei Zhang; Qi Zhang		2025	International Conference on Learning Representations (ICLR 2025), Poster			https://openreview.net/forum?id=M4qNIzQYpd	https://openreview.net/forum?id=M4qNIzQYpd	https://openreview.net/pdf?id=M4qNIzQYpd	https://openreview.net/pdf?id=M4qNIzQYpd	matched	manual_primary_web_verified	abstract_and_primary_pdf_first_page	False	True
P0076	AgentFM: Role-Aware Failure Management for Distributed Databases with LLM-Driven Multi-Agents	AgentFM: Role-Aware Failure Management for Distributed Databases with LLM-Driven Multi-Agents	Zhang, Lingzhe; Zhai, Yunpeng; Jia, Tong; Huang, Xiaosong; Duan, Chiming; Li, Ying	2025			2504.06614		https://arxiv.org/abs/2504.06614	https://arxiv.org/abs/2504.06614	https://api.datacite.org/dois/10.48550/arxiv.2504.06614		matched	ok	abstract_available_not_read	False	False
P0077	ThinkFL: Self-Refining Failure Localization for Microservice Systems via Reinforcement Fine-Tuning	ThinkFL: Self-Refining Failure Localization for Microservice Systems via Reinforcement Fine-Tuning	Zhang, Lingzhe; Zhai, Yunpeng; Jia, Tong; Duan, Chiming; Yu, Siyu; Gao, Jinyang; Ding, Bolin; Wu, Zhonghai; Li, Ying	2025			2504.18776		https://arxiv.org/abs/2504.18776	https://arxiv.org/abs/2504.18776	https://api.datacite.org/dois/10.48550/arxiv.2504.18776		matched	ok	abstract_available_not_read	False	False
P0078	eARCO: Efficient Automated Root Cause Analysis with Prompt Optimization	eARCO: Efficient Automated Root Cause Analysis with Prompt Optimization	Goel, Drishti; Magazine, Raghav; Ghosh, Supriyo; Nambi, Akshay; Deshpande, Prathamesh; Zhang, Xuchao; Bansal, Chetan; Rajmohan, Saravan	2025			2504.11505		https://arxiv.org/abs/2504.11505	https://arxiv.org/abs/2504.11505	https://api.datacite.org/dois/10.48550/arxiv.2504.11505		matched	ok	abstract_available_not_read	False	False
