paper_id	title	topic_code	scope	verification_status	canonical_url	arxiv_id	doi	acl_id	arxiv_id_year	authors	venue	publication_year	metadata_source_url	discovery_sources	source_rows	link_check_date	link_check_note
P0064	Large Language Models Can Provide Accurate and Interpretable Incident Triage	LLM_AIOPS_RCA	direct_AIOps_log_observability	pdf_readable_title_pending	https://www.microsoft.com/en-us/research/uploads/prod/2024/08/ISSRE24_LLM4triage.pdf								https://www.microsoft.com/en-us/research/uploads/prod/2024/08/ISSRE24_LLM4triage.pdf	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0064""]"	2026-09-12	PDF readable; title pending comparison
P0065	MonitorAssistant: Simplifying Cloud Service Monitoring via Large Language Models	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://netman.aiops.org/wp-content/uploads/2024/07/MonitorAssistant_CameraReady-v1.5_submitted.pdf								https://netman.aiops.org/wp-content/uploads/2024/07/MonitorAssistant_CameraReady-v1.5_submitted.pdf	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0065""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0066	Large Language Models can Deliver Accurate and Interpretable Time Series Anomaly Detection	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2405.15370	2405.15370			2024				https://arxiv.org/abs/2405.15370	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0066""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0067	Argos: Agentic Time-Series Anomaly Detection with Autonomous Rule Generation via Large Language Models	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2501.14170	2501.14170			2025				https://arxiv.org/abs/2501.14170	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0067""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0068	The Potential of One-Shot Failure Root Cause Analysis: Collaboration of the Large Language Model and Small Classifier	LLM_AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://doi.org/10.1145/3691620.3695475		10.1145/3691620.3695475						https://doi.org/10.1145/3691620.3695475	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0068""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0069	PACE-LM: Prompting and Augmentation for Calibrated Confidence Estimation with GPT-4 in Cloud Incident Root Cause Analysis	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2309.05833	2309.05833			2023				https://arxiv.org/abs/2309.05833	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0069""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0070	X-lifecycle Learning for Cloud Incident Management using LLMs	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2404.03662	2404.03662			2024				https://arxiv.org/abs/2404.03662	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0070""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0071	RCAgent: Cloud Root Cause Analysis by Autonomous Agents with Tool-Augmented Large Language Models	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.16340	2310.16340			2023				https://arxiv.org/abs/2310.16340	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0071""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0072	mABC: multi-Agent Blockchain-Inspired Collaboration for root cause analysis in micro-services architecture	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2404.12135	2404.12135			2024				https://arxiv.org/abs/2404.12135	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0072""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0073	Cloud Atlas: Efficient Fault Localization for Cloud Systems using Language Models and Causal Insight	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2407.08694	2407.08694			2024				https://arxiv.org/abs/2407.08694	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0073""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0074	Flow-of-Action: SOP Enhanced LLM-Based Multi-Agent System for Root Cause Analysis	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2502.08224	2502.08224			2025				https://arxiv.org/abs/2502.08224	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0074""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0075	OpenRCA: Can Large Language Models Locate the Root Cause of Software Failures?	LLM_AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://openreview.net/forum?id=M4qNIzQYpd								https://openreview.net/forum?id=M4qNIzQYpd	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md"", ""primary_abstract_and_project_pages""]"	"[""R0075"", ""R0760""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0076	AgentFM: Role-Aware Failure Management for Distributed Databases with LLM-Driven Multi-Agents	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2504.06614	2504.06614			2025				https://arxiv.org/abs/2504.06614	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0076""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0077	ThinkFL: Self-Refining Failure Localization for Microservice Systems via Reinforcement Fine-Tuning	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2504.18776	2504.18776			2025				https://arxiv.org/abs/2504.18776	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0077""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0078	eARCO: Efficient Automated Root Cause Analysis with Prompt Optimization	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2504.11505	2504.11505			2025				https://arxiv.org/abs/2504.11505	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0078""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0079	COCA: Generative Root Cause Analysis for Distributed Systems with Code Knowledge	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2503.23051	2503.23051			2025				https://arxiv.org/abs/2503.23051	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0079""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0080	FVDebug: An LLM-Driven Debugging Assistant for Automated Root Cause Analysis of Formal Verification Failures	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2510.15906	2510.15906			2025				https://arxiv.org/abs/2510.15906	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0080""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0081	LogPilot: Intent-aware and Scalable Alert Diagnosis for Large-scale Online Service Systems	LLM_AIOPS_RCA	direct_AIOps_log_observability	pdf_readable_title_pending	https://www.zhihan-jiang.com/files/ASE25/LogPilot.pdf								https://www.zhihan-jiang.com/files/ASE25/LogPilot.pdf	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0081""]"	2026-09-12	PDF readable; title pending comparison
P0082	Rethinking the Evaluation of Microservice RCA with a Fault Propagation-Aware Benchmark	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2510.04711	2510.04711			2025				https://arxiv.org/abs/2510.04711	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0082""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0083	RCAFlow: A Workflow-Informed Hierarchical Planning Multi-Agent System for Root Cause Analysis	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://ojs.aaai.org/index.php/AAAI/article/view/36991								https://ojs.aaai.org/index.php/AAAI/article/view/36991	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0083""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0084	Towards In-Depth Root Cause Localization for Microservices with Multi-Agent Recursion-of-Thought	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2605.14866	2605.14866			2026				https://arxiv.org/abs/2605.14866	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0084""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0085	Agentic Memory Enhanced Recursive Reasoning for Root Cause Localization in Microservices	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2601.02732	2601.02732			2026				https://arxiv.org/abs/2601.02732	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0085""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0086	Stalled, Biased, and Confused: Uncovering Reasoning Failures in LLMs for Cloud-Based Root Cause Analysis	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2601.22208	2601.22208			2026				https://arxiv.org/abs/2601.22208	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0086""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0087	Representation-Aware Root Cause Analysis with Large Language Models (Position Paper)	LLM_AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://doi.org/10.1145/3777911.3801108		10.1145/3777911.3801108						https://doi.org/10.1145/3777911.3801108	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0087""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0088	Leveraging Multi-Agent Framework for Root Cause Analysis	LLM_AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://doi.org/10.1007/s40747-025-02096-0		10.1007/s40747-025-02096-0						https://doi.org/10.1007/s40747-025-02096-0	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0088""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0089	Anomaly Detection and Root Cause Analysis in Cloud-Native Environments Using Large Language Models and Bayesian Networks	LLM_AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://ieeexplore.ieee.org/abstract/document/10979844								https://ieeexplore.ieee.org/abstract/document/10979844	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0089""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0090	TrioXpert: An Automated Incident Management Framework for Microservice System	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2506.10043	2506.10043			2025				https://arxiv.org/abs/2506.10043	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0090""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0091	OpsAgent: An Evolving Multi-agent System for Incident Management in Microservices	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2510.24145	2510.24145			2025				https://arxiv.org/abs/2510.24145	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0091""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0092	Graph of States: Solving Abductive Tasks with Large Language Models	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2603.21250	2603.21250			2026				https://arxiv.org/abs/2603.21250	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0092""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0093	OpsMem: Dual-Memory Reasoning with Cross-Memory Resonance for Failure Diagnosis	LLM_AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://arxiv.org/abs/2607.11357	2607.11357			2026				https://arxiv.org/abs/2607.11357	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0093""]"	2026-09-12	web tool internal fetch error; not proof of a dead link
P0094	FoundRoot: Towards Foundation Model for Root Cause Analysis via Structured Deep Thinking	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://netman.aiops.org/wp-content/uploads/2026/01/foundroot_camera_ready.pdf								https://netman.aiops.org/wp-content/uploads/2026/01/foundroot_camera_ready.pdf	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0094""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0095	LLexus: an AI agent system for incident management	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://www.microsoft.com/en-us/research/publication/llexus-an-ai-agent-system-for-incident-management/								https://www.microsoft.com/en-us/research/publication/llexus-an-ai-agent-system-for-incident-management/	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0095""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0096	Leveraging Large Language Models for the Auto-remediation of Microservice Applications - An Experimental Study	LLM_AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://doi.org/10.1145/3663529.3663855		10.1145/3663529.3663855						https://doi.org/10.1145/3663529.3663855	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0096""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0097	Retrieval Augmented Generation-Based Incident Resolution Recommendation System for IT Support	LLM_AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://arxiv.org/abs/2409.13707	2409.13707			2024				https://arxiv.org/abs/2409.13707	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0097""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0098	STRATUS: A Multi-agent System for Autonomous Reliability Engineering of Modern Clouds	LLM_AIOPS_RCA	direct_AIOps_log_observability	pdf_readable_title_pending	https://yinfangchen.github.io/assets/pdf/stratus_paper.pdf								https://yinfangchen.github.io/assets/pdf/stratus_paper.pdf	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0098""]"	2026-09-12	PDF readable; title pending comparison
P0099	FaultProfIT: Hierarchical Fault Profiling of Incident Tickets in Large-scale Cloud Systems	LLM_AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://doi.org/10.1145/3639477.3639754		10.1145/3639477.3639754						https://doi.org/10.1145/3639477.3639754	"[""https://github.com/Jun-jie-Huang/awesome-LLM-AIOps/blob/main/README.md""]"	"[""R0099""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
