path	bytes	sha256	artifact_class	redistribution_status	sensitive_data_status	disposition
06_implementation/reports/corpus-debugger.md	2944	6bee5c78214ab4f85e77db261c2bad40940cf62cc146210b07ba9948da6e57e7	implementation	approved	none	keep_public
06_implementation/reports/corpus-handoff.md	8541	e08c73c8e456961c0341da0647469437e68bf277d1cd886900b04b583e557487	implementation	approved	none	keep_public
06_implementation/reports/corpus-review-receipt.json	4092	4c2e87a4b6c373e9cd3d5b8b9506f21892ee0d2f9a660bdeaf62c5407184164f	implementation	approved	none	keep_public
06_implementation/reports/corpus-source-audit.json	124370	5bf3cafd4cda19d514e54c40bb336154a5f8904800d3b9b28128ca5860ae8c44	implementation	approved	none	keep_public
06_implementation/reports/corpus-source-audit.md	5060	1f86e9ee6402e2e12800c86f218cd6d59c89ecb267482421bc222330da3ababe	implementation	approved	none	keep_public
06_implementation/reports/corpus-source-review.md	2438	a4e00417529b7e8379b1ae50a503ebb0a534854d95b12c1b3773f92594cd3220	implementation	approved	none	keep_public
06_implementation/reports/corpus-tests.json	12989	1c4336b83a9cff6c1f0bb4648b586234eb8b21a70a0a4ccebefaf039ccf4ec96	implementation	approved	none	keep_public
06_implementation/reports/corpus-tests.md	3769	d49cd515daf10361c63b08c94160ca50dd1769752a67958d898c6261ffa93094	implementation	approved	none	keep_public
06_implementation/reports/corpus-token-audit.json	81678	5099c6524cfb5ca52d82a0d8dfbcd2e95f9cf7e197dd6a5bef5c029aec1f3b0e	implementation	approved	none	keep_public
06_implementation/reports/corpus-tokenizer-provisioning.json	10297	d2e572edba23bb5a70a07516fcf4e81ea7f6ac11621670241844cd90f3feb7dc	implementation	approved	none	keep_public
06_implementation/reports/corpus-validation.json	678	6a7d087d3deecb9d3491b22750b91089cbc059d1605fcf5cab66281b07262d97	implementation	approved	none	keep_public
06_implementation/reports/corpus_approval_receipt.json	728	42ab698d30bec7305c0c787772aa1f2fbfa0662df41f6bd6b36c0fac91b0d2b4	implementation	approved	none	keep_public
06_implementation/reports/data-code-review.md	11771	927eeae5c73de52ee984e849ffa318599513724767d7c23dbee0e62235f055f5	implementation	approved	none	keep_public
06_implementation/reports/data-contract-review.md	17874	a29c471425fb8702122b87a52d411682f5037834ecc2eac43fe893ebfeb31650	implementation	approved	none	keep_public
06_implementation/reports/data-handoff.md	13451	10d115918f4abfca2c4e916a845708cde700bf602469f74b041b11fb2925f8ca	implementation	approved	none	keep_public
06_implementation/reports/data-replay.json	876	5ba802f26c0829687735e6dba7061a74aae58bd347d3ea4f4c1c9c0f5ea9f217	implementation	approved	none	keep_public
06_implementation/reports/data-review-receipt.json	11856	8911aae9f65e662d008739694d0ff6ffb01f2d950c48572151ff6f583faac301	implementation	approved	none	keep_public
06_implementation/reports/data-test-results.md	3442	864d1cd44afe6664369d6edfdcf3dbcc3cf4054c7740d377fdb0c36a2649f484	implementation	approved	none	keep_public
06_implementation/reports/debugger-report.md	5678	1a700539a102a1db143cb601603e2f9a1a4acd90e7d3ca7501467ebd602c6e0e	implementation	approved	none	keep_public
06_implementation/reports/debugger-results.json	6714	2948a0bbee3e0e0fef404c0f54294266a91378d51875eb5d93eb7f9a5070c4f4	implementation	approved	none	keep_public
06_implementation/reports/demo/backup/compare_gb_gh.html	14767	58f6ba4b33005814ac035515a0389ad8e0f375ab16198f44b332bea00c4d3448	implementation	approved	none	keep_public
06_implementation/reports/demo/backup/fixture_case_01_success.html	23669	ec6932e3ed5d15c27263b8d17585b9ead6d652c22f725c2e5d813166bcaf4f08	implementation	approved	none	keep_public
06_implementation/reports/demo/backup/fixture_case_02_weak_diagnosis.html	21549	7cee8a9eee6d614a0e5be7c6392d22da566816eddf0821345208a56c0500137e	implementation	approved	none	keep_public
06_implementation/reports/demo/backup/fixture_case_03_missing_evidence.html	19473	79dd44674a94753f9055edd61f168a6c4b28620bfbe64019e551f9392e3c0e4d	implementation	approved	none	keep_public
06_implementation/reports/demo/backup/fixture_case_04_invalid_citation.html	20836	bcc408240e7d800bf97e17affe0d882253e558fcd7f5ad9c85e6deea8547afb1	implementation	approved	none	keep_public
06_implementation/reports/demo/backup/fixture_case_05_compare_gb_gh.html	20871	53bb2dadc6e801f173ee56dd8b403a587d16e8c7712f54232ddaa44b435c41d4	implementation	approved	none	keep_public
06_implementation/reports/demo/case-audit.tsv	1559	ee30856aadc93f16b770c39ad24e1836fdc5e7068eddf3f14187c644ef7beaba	implementation	approved	none	keep_public
06_implementation/reports/demo/demo-manifest.json	1901	896c88c4aa1a4f93ddb0cc4de6fbf4b9f068b402646963e082e4295fe7585fb9	implementation	approved	none	keep_public
06_implementation/reports/demo/rehearsal.md	5154	b910ea18511e32fa84da646892877e340f39e981999596cb9ab27596bc7cd942	implementation	approved	none	keep_public
06_implementation/reports/environment-recipe.md	5136	3e9be23de449db18ff52e619473a3622d01f564f06487ba6dd8c14e349b70be1	implementation	approved	none	keep_public
06_implementation/reports/error-analysis.md	6515	da40108b684d69b38ad3f2c31a4ec306818eb3be228cc93ce1d729de145810f6	implementation	approved	none	keep_public
06_implementation/reports/evaluation-handoff.json	975	54bdba9b49104fa084db8a7a17504fa585fd52f8fa4ac7fafdd952d35383adfc	implementation	approved	none	keep_public
06_implementation/reports/evidence-coverage-pilot.md	1788	ac666c87db25edb64461440b61b5f47c7bb30af17e4689f7590a823cfb392b41	implementation	approved	none	keep_public
06_implementation/reports/final-report.md	23137	9b06e7ae5a6dabdca78f0b06fd8dd515ad1835f30311acee10b28e4d0dd05e20	implementation	approved	none	keep_public
06_implementation/reports/final-tables/table1-retrieval-performance.md	1201	ae330ffaf0b412c0d28ee8aeefdb13040db404ccfeeeee068badda373c593c66	implementation	approved	none	keep_public
06_implementation/reports/final-tables/table1-retrieval-performance.tsv	693	c7456878afa01f23677971e0d5fd364eafd61127ec28d7454d68cea09607c102	implementation	approved	none	keep_public
06_implementation/reports/final-tables/table2-generation-performance.md	947	0b02eb61f82795be30911bea0604208e9e2f47ba9762c22c469bdb2adedec146	implementation	approved	none	keep_public
06_implementation/reports/final-tables/table2-generation-performance.tsv	512	86be6d6e0d08802b3ffac4dfb020ff6e6f1f90df702e11ff9527882d362ae2e1	implementation	approved	none	keep_public
06_implementation/reports/final-tables/table3-six-family-diagnostics.md	1244	b03ac86789064ca6d9d133b157c4be363eca9024232620fb8a2a4076f465278b	implementation	approved	none	keep_public
06_implementation/reports/final-tables/table3-six-family-diagnostics.tsv	722	63acbdbe2e29e8223f061b2adad89ed44ce93f988899061e9c3550f07a82deed	implementation	approved	none	keep_public
06_implementation/reports/final-tables/table4-resource-accounting.md	1261	7b222080e98d85e9f53c2ac645f8d66c41095f5c4bc0f3aaee3659a5cfc002f2	implementation	approved	none	keep_public
06_implementation/reports/final-tables/table4-resource-accounting.tsv	758	8995241f755443e42f404830126c275335b49ae3146282262dea2130372f38ba	implementation	approved	none	keep_public
06_implementation/reports/freeze-chain-audit.json	1322	c295a71bd85dff30d45d4906f99dae4ef6499f623ea97672b3f86b29b594a6c2	implementation	approved	none	keep_public
06_implementation/reports/g0-readiness.json	278	6ebe1594038e45a8240e18b3ea6e99ac73c5faf547a828761b969d6814c3f680	implementation	approved	none	keep_public
06_implementation/reports/generation-handoff.json	251	f135c127f8376cb25dcc5c6fd647ccdf74193304c727175720f815c1a553a4de	implementation	approved	none	keep_public
06_implementation/reports/generation-pilot.md	849	b724d416baf139ae01628717bbf273e64710ec41e78a606e20ec00142ab4fb2f	implementation	approved	none	keep_public
06_implementation/reports/imputation-audit.json	155	ef717f6cc42eb9cfe7c69df67cae92a5ac335edfef2eb9fcb1094a90c19411e2	implementation	approved	none	keep_public
06_implementation/reports/input-validation.json	985	9959c15317b1b6a968fe4205eeebdc0784d79bcbff796e8923b3f4468443eb10	implementation	approved	none	keep_public
06_implementation/reports/kaggle-gpu-environment.json	269	4fd9c31e8cd2a96cf241f2b26d1e96a77994205ffaaa1d50ebc1341aa6807af3	implementation	approved	none	keep_public
06_implementation/reports/methodology-lock.md	1952	39db4fcdf02ed852ada4d9d9c79769885dcf8f813f81710126f27ce413f38224	implementation	approved	none	keep_public
06_implementation/reports/plan01-autonomous-review.json	6533	667573c1ce1d378b97b95f3602b8704e3cc6bb46f00da2cdfc450f4ca52c3185	implementation	approved	none	keep_public
06_implementation/reports/plan01-finalization.json	7850	812cd7c4f7c18df578fadcf2de418d08f43efbe1198f55c96ee1036047f0d464	implementation	approved	none	keep_public
06_implementation/reports/plan01-goal-audit.json	3316	20c142e7ef6c956de4d5bbc4699175c2741a9ae20a8d0ddab6f590077e2208fb	implementation	approved	none	keep_public
06_implementation/reports/plan01-pre-automated-review/archive-manifest.json	1527	297879294d56b8a045466ee2d8fa992f54fa11fae246ed5a3ad80f1a93b95da8	implementation	approved	none	keep_public
06_implementation/reports/plan01-pre-automated-review/phase-01-start.md	10259	69ec41abc6179df8a675f25ff7a0c98efa2b6b828085dc9561fb95d6f156c018	implementation	approved	none	keep_public
06_implementation/reports/plan01-pre-automated-review/phase-02-build.md	11479	17615e10d1b775986f383bcd6a9ee616fb3b2e1310718a23425a8d5095f68f18	implementation	approved	none	keep_public
06_implementation/reports/plan01-pre-automated-review/phase-03-validate-and-handoff.md	10746	e9b88106c4328ef277d8ea5cd25247ced5e9b508a9f9e363d042ff7b1c15b6c5	implementation	approved	none	keep_public
06_implementation/reports/plan01-pre-automated-review/plan.md	7129	b0c9bd369cb6d11221147fb8ca72343d83bce17b11c9263f037d645e805cc1c7	implementation	approved	none	keep_public
06_implementation/reports/plan01-pre-automated-review/plan01-finalization.json	4726	1395485513671a6af64fd577b8da782d4ebf5de23b1517db111a43b676b7afca	implementation	approved	none	keep_public
06_implementation/reports/plan01-pre-automated-review/plan01-progress.md	8873	376e36543fd3fffd3b5ab41bb5c72b23814a7f27da0919a0d3d16748f30f03a1	implementation	approved	none	keep_public
06_implementation/reports/plan01-progress.md	7048	326848f7cea2f866c6e6de9094ca6754b6364656c4db9c3edab3f4b983faf740	implementation	approved	none	keep_public
06_implementation/reports/plan01-tests.md	5735	c8cbbe2523168fd4c5ce6f697d013efd4e987bad25a8c4c69034f0153fdfe15f	implementation	approved	none	keep_public
06_implementation/reports/plan03-progress.md	5054	451c14fc34897accec4775f829498489282f46243714be1245592efa2b1e02db	implementation	approved	none	keep_public
06_implementation/reports/plan04-progress.md	14461	37313dc0e348ffc0e9b9647383b55077ae413a4de3ec228329827c9f4055c40d	implementation	approved	none	keep_public
06_implementation/reports/plan05-progress.md	9529	5ee6f69f9b3243c97ffc201d705f22516db6274e18a6ac82b622e86d102d1cd5	implementation	approved	none	keep_public
06_implementation/reports/pm-data-progress.md	9388	c0e677866b5481e9b8d7421c4abb3b7831c12d7e5d6691846a79b018d86c72c6	implementation	approved	none	keep_public
06_implementation/reports/protocol-validation.json	279	294bb3466ddf8099b18bfa399ea8ce2a85b97d9b7fb0f0463d8c6d462624b0f2	implementation	approved	none	keep_public
06_implementation/reports/references.bib	4954	32a798181a43937c7e7a93acc08eed83bff225b7ccb93c646c621c409fcb947c	implementation	approved	none	keep_public
06_implementation/reports/release-checklist.md	5645	0a7fbbd6d46ddebfb523c7ababa22feb25c04046002ea48a4e75e99b48b4e201	implementation	approved	none	keep_public
06_implementation/reports/report-outline.md	7922	ec7e2b527845baafa7a39332937a078139ec1524939bd06a625c7c66fb0762cc	implementation	approved	none	keep_public
06_implementation/reports/representation-audit.md	5094	839238ec6e95cbc6f7c27e90ff1af017dfc53c46f8b07994711bd3a0cb1e370b	implementation	approved	none	keep_public
06_implementation/reports/representation-code-review.md	12077	5617366976457a83c2b87c29c364cc040c2c3d71b8c25940b96934ee98159a9c	implementation	approved	none	keep_public
06_implementation/reports/representation-debugger.md	5762	7e2e1bedc2e5359faae12e70051b7c601583295fe3610b39558d91d18c1e64d3	implementation	approved	none	keep_public
06_implementation/reports/representation-decisions.md	8044	6c3749b4d73890fa2d301e9bb5b2cb3c5b4a5226c15b7fdb18bd5e7264ce0572	implementation	approved	none	keep_public
06_implementation/reports/representation-goal-contract.md	2706	13fde7de528cbd5c9a5e8f3a387d4b65a84b45d8fe2bb8e4634657d8767295f3	implementation	approved	none	keep_public
06_implementation/reports/representation-handoff.md	8305	5180532a3baaf1e7ab4982ca640de0a156f64defe252694b934ec679538b789c	implementation	approved	none	keep_public
06_implementation/reports/representation-review-receipt.json	3995	ccdb0c764a70d0f8cfa822add0844b6813b98f8ef41ef4258467c60d56ab2b2a	implementation	approved	none	keep_public
06_implementation/reports/representation-source-audit.md	10531	ac08b274a7b5b60819da128dbe9b2d4df8cf0132d83f3bbc968ba0744879ff62	implementation	approved	none	keep_public
06_implementation/reports/representation-tests.json	2508	ab2ca0d25d7a030851fee09a3ade838b76333c62653ee087008591f2a1cd05f2	implementation	approved	none	keep_public
06_implementation/reports/representation-tests.md	5678	71607dfaec31797d5403e230ce09258dacdffcbdcb6475a0bbe277e192ef8f75	implementation	approved	none	keep_public
06_implementation/reports/representation-token-audit.md	3149	65ad96102753c1a3df4137e00cc04651e07e236ee2b893bdebeef0445b7ef02d	implementation	approved	none	keep_public
06_implementation/reports/reproduction-receipts.md	4665	24eaa1057a2b099761d07d4c42696ae6c8f62d0a3fb7cf1fa82a4d90e460cab9	implementation	approved	none	keep_public
06_implementation/reports/retrieval-code-review.json	6856	823285736fbf25a557dab26529e372ee63b77f416ccb8d1a0a61e6c43a39f4dd	implementation	approved	none	keep_public
06_implementation/reports/retrieval-code-review.md	7957	b5e99d1d914391d9b26eac19a5e025ea0f8db717a620b9d68e2b78977a9bc49f	implementation	approved	none	keep_public
06_implementation/reports/retrieval-debugger-preflight.md	13547	b9f057ceafee6e043aa020b693995ae37131eb05765b53e72c4b172be86f9b30	implementation	approved	none	keep_public
06_implementation/reports/retrieval-dependency-provisioning.json	5312	04217103f01e6524dc41bc84da8aa7c50a3860230786c54c4e1d30234e7ba46f	implementation	approved	none	keep_public
06_implementation/reports/retrieval-goal-contract.md	3068	91694102f2dcc8298b8b70b10edc9a2b150df1b069d30b625864fd9f59231d4d	implementation	approved	none	keep_public
06_implementation/reports/retrieval-handoff.json	7298	b8da692d4313ac58fdfbb37d28365d9ec9364ed229fe7a96e150475dace7ab13	implementation	approved	none	keep_public
06_implementation/reports/retrieval-independent-review-checks.json	547	b326c295bc7aefbae346b34f3e96832e025874a5dd11f300e8be2dd5037f5c43	implementation	approved	none	keep_public
06_implementation/reports/retrieval-input-audit.md	3545	d86bd53c855fa3e517cf10df17fbfe30980d053d2fbab23a64af7ad9b58c0294	implementation	approved	none	keep_public
06_implementation/reports/retrieval-pilot-audit.md	1860	ff49a43afb1cacc85ff3510d4b36a4b0e6d8be165bc842d789202b20e1a90544	implementation	approved	none	keep_public
06_implementation/reports/retrieval-preflight-inputs.json	4648	ae7226365e76af27e2a35c2622e41d2b4af033fd5e9f4a28bbe724f809bb3ee0	implementation	approved	none	keep_public
06_implementation/reports/retrieval-reproducibility.json	15083	f25aaa25e61b607cbe73541733fc6a1df51a55fc5b2a4297d597599124e93273	implementation	approved	none	keep_public
06_implementation/reports/retrieval-tests.json	50543	b094173f7110696e62c1f273f5ea1df9a292d6dba4307a0d6cbc14c29b5cca3f	implementation	approved	none	keep_public
06_implementation/reports/retrieval-tests.md	4668	d97be519243758febfc3406f54d9d223e5120de994c5ec77ba92a02728b36232	implementation	approved	none	keep_public
06_implementation/reports/slides.md	11286	c7bf165e144d3f273e3ac062e5178c7571c652548cedadf7b88d572710c0df26	implementation	approved	none	keep_public
06_implementation/reports/test-deviations.md	2768	5a3669c7c37ad2df1d0c8ed1fcbbec931faf683e3001dfbed08e8ffa6b488998	implementation	approved	none	keep_public
06_implementation/requirements-validation.txt	14	01e08410080741c1f164e3b7459ea15db5966cef6629bfeb2691175f269efd00	implementation	approved	none	keep_public
06_implementation/results/family-comparison.tsv	13	f63989f0df4f5475a993f4427e7c61a9c061c954fd2e44f881fe1db4ac67daf3	implementation	approved	none	keep_public
06_implementation/results/leakage-diagnostic.json	310	b0d3446ed8e81ba9886a7e0471489f2c9f44b532492bb006427328e8f49df9e1	implementation	approved	none	keep_public
06_implementation/results/per-incident.provenance.json	273	456fc52c69c9a20cf0d786c26d74bd1b88108967755331b029d9499d4a9fb941	implementation	approved	none	keep_public
06_implementation/results/per-incident.tsv	65409	f419f0f0debd1d3e60d1fd55673c1d280b33700692229af39facbdbe66f52fbe	implementation	approved	none	keep_public
06_implementation/runs/generation/test/responses.jsonl	241778	deb0865f94fffb7049085ea0d82e2d6821915d30b3e1cdbf315896ac5add46a5	implementation	approved	none	keep_public
06_implementation/schemas/annotation-answerability.schema.json	1189	ad60d6c87e94e458956d6dc340d852c4db52a05946792e77518eb4aa793a4380	implementation	approved	none	keep_public
06_implementation/schemas/annotation-document.schema.json	1463	fe21bcc2fa9e364bcbf81ff6099520283d4a78f86e864485594ac3c04195f66e	implementation	approved	none	keep_public
06_implementation/schemas/annotation-freeze-f2.schema.json	2163	395c489143e1d69469c11b2b4f871a808343254e83334d142f31b7262989ec3f	implementation	approved	none	keep_public
06_implementation/schemas/annotation-passage.schema.json	2264	80251ac5e0c0fab1d74c349fd508d1cad215b3350a1746c6de51858700ac8bf6	implementation	approved	none	keep_public
06_implementation/schemas/annotation-pool.schema.json	2380	461b1a9945239791010655af184ecb98387d151912d91881936dca2877cfdc53	implementation	approved	none	keep_public
06_implementation/schemas/annotation-reference.schema.json	1645	cde42b18081d93030cd00eafcea86ebdd6d68f5883938dc4517e618217fe63ba	implementation	approved	none	keep_public
06_implementation/schemas/retrieval-run.schema.json	13379	098bbc3f7af8b0e9d785ef88a6088b9022bd73a46878461dbc858928e2574a18	implementation	approved	none	keep_public
06_implementation/scripts/audit_corpus_sources.py	48060	caf1d6e4a7da0af9eedd94385194923c2573ae47cb29d2438f0bd37645514ca4	implementation	approved	none	keep_public
06_implementation/scripts/build_embeddings.py	5106	6755de25b949cff12eff079868aaa6c8d72cc49865079fe87d3ee02133bd4e91	implementation	approved	none	keep_public
06_implementation/scripts/build_g0_manifest.py	6384	9871866f63b780a95aa5229f691adc769930611dc954a6947d447eb1db58edd3	implementation	approved	none	keep_public
06_implementation/scripts/build_pdfs.py	15591	3954c66d4acbcf18590f6de54c8c5660ccf7965f5d699e6803d14da3516931e9	implementation	approved	none	keep_public
06_implementation/scripts/build_representations.py	2003	19270e38675921e343abf4dbed479fae0289bb50a58645d192056fb03162a66f	implementation	approved	none	keep_public
06_implementation/scripts/download_e5_assets.py	2599	e7d028ccea300b77e85e0a665ef0dcd1237111a99c92a894428fbc88ffa12ae4	implementation	approved	none	keep_public
06_implementation/scripts/execute_evaluation.py	4437	a7b9030ac2a68f5ef06aadb03e33541344fc1058fd68815785904874630330fc	implementation	approved	none	keep_public
06_implementation/scripts/generate_demo_fixtures.py	16465	c13c5f6a426c59c6fdf1f80ae6298ccd7dc55733d57b59362b4dfc4c9fe16926	implementation	approved	none	keep_public
06_implementation/scripts/generate_test_pool_and_qrels.py	21352	e010399a394bfa39e4074f579315b4a44e7914a19bd027abcbcdedf8efa80830	implementation	approved	none	keep_public
06_implementation/scripts/kaggle_gpu_runner.py	1902	089d71844a2a429faea33cfcc699a7c447f3879f483d01e10dce5639a51acae9	implementation	approved	none	keep_public
06_implementation/scripts/package_release.py	7420	708d535fc3d5c6e3052c2cf2068bee5ed49986bf355175c497ebd96f074ad4b7	implementation	approved	none	keep_public
06_implementation/scripts/validate_protocol.py	36263	f836220e14b4a2f22085ad338f07ea9ee742a600b4efe63454b9f56b95ca3e29	implementation	approved	none	keep_public
06_implementation/scripts/verify_retrieval_delivery.py	7020	7a54de7e9249f0493caf5d77f45e4a6ad5ef2a171128334162d67bf49ec3b55e	implementation	approved	none	keep_public
06_implementation/scripts/write_readiness_sidecars.py	9880	5ac47247802966aa2d752d8a121c16f66cdce7e09990f704e94648bbb4908754	implementation	approved	none	keep_public
06_implementation/src/annotations/__init__.py	102	7d549fd012c30873dfa31378da16d994e82ff4ffc71c29e3075811304bdc598c	implementation	approved	none	keep_public
06_implementation/src/annotations/agreement.py	552	eb55aecd8243d23ee8d9c2bc6731c1440029eddc3391485fde7b603338241617	implementation	approved	none	keep_public
06_implementation/src/annotations/build_pool.py	699	c3e92132ddb1f97839f547dbe2f7bbed366a363d8ab0e047101f14e57c0fb4c3	implementation	approved	none	keep_public
06_implementation/src/annotations/common.py	6398	a7757bf76b6666e9b06eec0b9ab7f1d12aa133c61c1bbefc0209a8962423ce10	implementation	approved	none	keep_public
06_implementation/src/annotations/coverage.py	634	54b484b96c12e3fda8ad034c2efd159d4e68c48d050e92dfd3b01950f7ab73e4	implementation	approved	none	keep_public
06_implementation/src/annotations/export_gold.py	937	11564d2ede7b59e0a9b9edeaf22d37055fa1fc16ab9d2144397fb228092144f7	implementation	approved	none	keep_public
06_implementation/src/annotations/freeze_f2.py	7100	4caee93b1c2af9fef43821160f3a73a22161753c46f8f04feb8c3a706197839d	implementation	approved	none	keep_public
06_implementation/src/annotations/llm_judge.py	9638	513a1767617be00bce0f8bf330852918789c18c8fb5172dd25590adc47be7366	implementation	approved	none	keep_public
06_implementation/src/annotations/validate.py	850	78463b9881abd187e41897e1146c19e2c925e3f81839c390fbc49243dee2a305	implementation	approved	none	keep_public
06_implementation/src/corpus/__init__.py	86	9140e388f35fd51a4740453199cb46784cfd0fc46442b6bbd7401f8a296d45b9	implementation	approved	none	keep_public
06_implementation/src/corpus/build_corpus.py	19169	9b4743c90c9c6a91e99a14a8723cee46eb890a6608a33fa137f804762c139a05	implementation	approved	none	keep_public
06_implementation/src/corpus/chunking.py	6494	e3e6f43d52b56c81ca314d18ea011314b9a2e3f397727b63016ad383e3f0cd01	implementation	approved	none	keep_public
06_implementation/src/corpus/citation_registry.py	946	1c6856caa7b2cd23ec1f034a0e5d5956379f30cc763af14507e8acdaba48649f	implementation	approved	none	keep_public
06_implementation/src/corpus/common.py	4791	416d1d7ab27097f1e5bea41471dc958a886b7ff4daced4ca47be4037aee7f004	implementation	approved	none	keep_public
06_implementation/src/corpus/normalize.py	9207	f33511ebe30be5735a5399a8ee0150ab76012f463dc5d7a2a57cb78d26874bd8	implementation	approved	none	keep_public
06_implementation/src/corpus/review_receipt.py	3023	eafff9089b1de4da6aac8cde90d8565f63287fb45689a40ceb44755d8ee5528f	implementation	approved	none	keep_public
06_implementation/src/corpus/tokenizer.py	1601	bb72ff978d6e380479149a42236133b6638c3db19aa153c4cd0fef2d1bc26fc9	implementation	approved	none	keep_public
06_implementation/src/corpus/validate_corpus.py	30664	6074d0973ab0c8b547f714806a460c22d7b1fac7c51c4f0d1f37f8fe58a91027	implementation	approved	none	keep_public
06_implementation/src/data/__init__.py	59	080c6825667d244cd20be0dbfd59c5af9f0f06d63393a11c206f8452cd9e1ecc	implementation	approved	none	keep_public
06_implementation/src/data/build_environment_report.py	13286	9fa8db927d1a86b445847e1741387febda87b7ea35c423c9cb45f7c4ee5a069a	implementation	approved	none	keep_public
06_implementation/src/data/common.py	16426	0a03b244f2b5067e65612850214002314ba6c27adb570485dbd16d83816285b7	implementation	approved	none	keep_public
06_implementation/src/data/export_inference_data.py	12685	edb33a08c2ae726d9419bd8ca87f7c4d22ce7542b2dc399170913beb5777efc1	implementation	approved	none	keep_public
06_implementation/src/data/export_private_sidecars.py	4918	172fdc8e5f46de285bd6eb84a8ef31555dfea4e44e233062c426e6d3c06662e6	implementation	approved	none	keep_public
06_implementation/src/data/impute.py	3880	815e65dcf9971b39a7b293e86a7a4f781c3f23c936d161d97beb56f835803887	implementation	approved	none	keep_public
06_implementation/src/data/package_inference.py	3984	2edcc05a59f5056a6a9585a2cfaa863cbbdfbe73053507e0dc02c32a6a82573d	implementation	approved	none	keep_public
06_implementation/src/data/review_receipt.py	2021	b643b9dbc66a7c08101927bb6b405efd4632ed8374439c9b087c9f58dfb9daab	implementation	approved	none	keep_public
06_implementation/src/data/validate_inputs.py	9752	742900ef700782bbfd021e5f26a1b6f7edf42efc0009798278b804a12c1c0784	implementation	approved	none	keep_public
06_implementation/src/demo/__init__.py	20	fdb1458fb623087d5754703894efaae1b387eaf9e9e9f4c5e0126565bdb4fd8f	implementation	approved	none	keep_public
06_implementation/src/demo/app.py	34837	2b7d2d43019fe651043627debef422b733e097c456ed18ca17adc89d065e3269	implementation	approved	none	keep_public
06_implementation/src/demo/loaders.py	12175	85dcdd62118a7b310ff1ba2617e7505e67076264e3a23f666845616d69d1a84d	implementation	approved	none	keep_public
06_implementation/src/evaluation/__init__.py	72	41b5928a2d19ff11485a409464871b374b75b6c4aa7edaa7d462812b2fd123ca	implementation	approved	none	keep_public
06_implementation/src/evaluation/__main__.py	2753	7f97567c0ec7d0f97190110ed61c6c44beacdeeec5171a11fdf8db7e3b018d23	implementation	approved	none	keep_public
06_implementation/src/evaluation/bootstrap.py	2362	e9ca03ad9b846a3e7aab74c2c15ea0fd6744dae671530d20a41e0bc7ecb30835	implementation	approved	none	keep_public
06_implementation/src/evaluation/cli_ops.py	10986	61967457807dc5fbaca58bb8e861a80d42b9650a7a677a3e1c7b0f62b8d4dd07	implementation	approved	none	keep_public
06_implementation/src/evaluation/controls.py	4554	8df83d009bc4945c71d9061dce626df19b506bba99c0b72d73d6f0a41b131f33	implementation	approved	none	keep_public
06_implementation/src/evaluation/experimental_qrels.py	2715	b3830eb101c354ddf2f50779fd165488b33abe5cc9213348ab974e8f01cecc41	implementation	approved	none	keep_public
06_implementation/src/evaluation/freeze.py	1339	f6a4b03f806b0659cc3100bae00698855174701d7e36ee2237197111aa9c339c	implementation	approved	none	keep_public
06_implementation/src/evaluation/generation_metrics.py	3017	28eb588da35dea5ff66c60e3606a6aec0ee9c4e609d1958124ec75f49cec20af	implementation	approved	none	keep_public
06_implementation/src/evaluation/lock.py	1993	37c80ba50dd5ea8759473f85310ab2f11f4703c765da1402a4e2e06849612bc4	implementation	approved	none	keep_public
06_implementation/src/evaluation/metrics.py	3516	103a3c2aa740fa4186e1b7d19af214dbaae0c64b0a3dc52e4810b44609f0ecf0	implementation	approved	none	keep_public
06_implementation/src/evaluation/scoring.py	1378	342c0dbc998e2a017cedb1734e5be28397eec7a8189d52bca4b21e5ed30bda52	implementation	approved	none	keep_public
06_implementation/src/evaluation/tables.py	6581	7f8aab7bee1c8b347fe4d22991443d1e318ae538cce94f3d301ccd6a3088c010	implementation	approved	none	keep_public
06_implementation/src/generation/__init__.py	7	e3300b082c5f4b2cce28d981fd8f91d40d225213e908eaca6e4275b2b256cb1a	implementation	approved	none	keep_public
06_implementation/src/generation/__main__.py	1693	55b8aff6602f801085d2ea4273d3465eaa5b00f7588b315fc65b215641526982	implementation	approved	none	keep_public
06_implementation/src/generation/context_builder.py	1539	b6d1238e65bfe6b94fad106dbf0513de4255ba04091c7e397674288d1fae0e04	implementation	approved	none	keep_public
06_implementation/src/generation/control_driver.py	2377	dc4f9cae5ff19bf47657e877bc3b458ff6345fe61fbe6aaddd1a74d14af05365	implementation	approved	none	keep_public
06_implementation/src/generation/provider.py	1572	406287e67e3e83ff5fae537c9baf9800bdfc79a0e031c62f4d8da295c744cc1d	implementation	approved	none	keep_public
06_implementation/src/generation/runner.py	4565	6406136b9368f477eb1ec819fd367b97e783b558dfb11576e120be30e56a9afe	implementation	approved	none	keep_public
06_implementation/src/generation/schemas.py	1464	b8e3568c84401aef3006dd1d9f8e83f559de56886e86f30e0decd87b8236731e	implementation	approved	none	keep_public
06_implementation/src/generation/validator.py	1074	d7d091e545128ec4799f23d034bc6dd47c0a40e27feac3bfcb7c9e183f238cec	implementation	approved	none	keep_public
06_implementation/src/representation_pipeline.py	22753	7ed8f2b186f3592dbaa4337af0d79ee1bc0acf7ea6e51472f27e03b31197f2cb	implementation	approved	none	keep_public
